"Incident_ID","Incident_Date","Incident_Time","State_Name","City_or_County","Business_or_Location_Name","Address","Latitude","Longitude","Victims_Killed","Victims_Injured","Suspects_Killed","Suspects_Injured","Suspects_Arrested","Incident_Characteristics","Year","Month","Day"
2742231,2023-10-28,"11:55 PM","Louisiana","Lake Charles","","Bruce Dr and Opelousas St",30.2423,-93.1465,0,6,0,0,1,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2023","10",28
2742471,2023-10-28,"7:16 PM","California","Chula Vista","Novo Brazil Brewing","2015 Birch Rd",32.6217,-116.966,0,4,0,0,1,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",28
2742414,2023-10-28,"11:05 PM","Georgia","Decatur","","3300 block of Glenwood Rd",33.7389,-84.2832,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2023","10",28
2741949,2023-10-28,"9:00 PM","Texas","Texarkana","","700 block of N Stateline Ave",33.4272,-94.0431,3,3,0,0,2,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
House party / Block Party / Park Party","2023","10",28
2741453,2023-10-28,"12:47 AM","Illinois","Chicago","","2000 block of N Lorel Ave",41.918,-87.7596,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2023","10",28
2741772,2023-10-28,"1:40 AM","Maryland","Cumberland","","20 S Mechanic St",39.6508,-78.7628,1,3,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment
House party / Block Party / Park Party","2023","10",28
2746094,2023-10-27,"5:00 PM","Arkansas","Little Rock","Kum and Go Gas Station","7620 Baseline Rd",34.6701,-92.3623,1,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Child Involved Incident
Child injured (not child shooter)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",27
2741490,2023-10-27,"11:40 PM","Ohio","Mansfield","","810 Ferndale Rd",40.7363,-82.5083,2,4,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party
Gang involvement
Marsy","2023","10",27
2739575,2023-10-26,"12:41 AM","North Carolina","Clinton","","10310 Garland Hwy",34.8654,-78.3435,5,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Drug involvement","2023","10",26
2738185,2023-10-25,"6:56 PM","Maine","Lewiston","Just In Time Recreation","24 Mollison Way",44.1254,-70.1972,18,13,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Child Involved Incident
Child injured (not child shooter)
Spree Shooting (multiple victims, multiple locations)
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment
LOCKDOWLERT ONLY:  No GV Incident Occurred Onsite
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","2023","10",25
2737798,2023-10-24,"7:20 PM","North Carolina","Greenville","Red Oak Grill & Grocery","1500 SW Greenville Blvd",35.5892,-77.3501,1,3,0,0,2,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",24
2736792,2023-10-23,"9:11 PM","Illinois","Chicago","","6140 S Justine St",41.782,-87.6633,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence","2023","10",23
2737647,2023-10-23,"9:30 PM","Colorado","Durango","Santa Rita Park","149 S Camino del Rio",37.2607,-107.878,1,3,0,0,3,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",23
2735504,2023-10-22,"","Mississippi","Meridian","Legends Bistro and Lounge","2409 5th St",32.3626,-88.7016,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2023","10",22
2735299,2023-10-22,"12:41 AM","Arkansas","Pine Bluff","Alukab Super Stop","200 University Dr",34.2313,-92.0202,1,3,0,0,4,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",22
2735026,2023-10-21,"1:38 AM","Texas","College Station","Knight Club","2501 Texas Ave S",30.608,-96.3078,0,4,0,0,1,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2023","10",21
2735343,2023-10-21,"9:30 PM","Texas","Borger","Jalisco's Grill & Cantina","718 N Main St",35.6737,-101.39,1,3,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","2023","10",21
2735073,2023-10-21,"12:32 AM","California","Santa Maria","","1000 block of N School St",34.9622,-120.43,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2023","10",21
2735271,2023-10-21,"9:27 PM","North Carolina","Fayetteville","Smith Recreation Center","1520 Slater Ave",35.0782,-78.8974,1,3,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Possession of gun by felon or prohibited person","2023","10",21
2735817,2023-10-21,"10:16 PM","Louisiana","Monroe","","3100 block of Renwick St",32.5136,-92.0819,1,5,0,0,2,"Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party
Possession of gun by felon or prohibited person","2023","10",21
2735260,2023-10-21,"11:12 PM","California","Oakley","","487 Shannon Way",37.9718,-121.727,1,3,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2023","10",21
2735403,2023-10-20,"6:41 PM","Louisiana","Alexandria","","1900 block of Kelly St",31.3088,-92.4627,0,4,0,0,2,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",20
2734098,2023-10-20,"12:45 AM","Nebraska","Lincoln","","13th St and O St",40.8136,-96.7026,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",20
2733549,2023-10-19,"5:00 AM","Washington","Toppenish","Yakama Indian Reservation","200 block of Pearne St",46.3787,-120.307,3,1,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",19
2733136,2023-10-18,"5:15 PM","Ohio","Columbus","","200 block of Winner Ave",39.9705,-82.9659,0,4,0,0,1,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Shots fired, no injury/death
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Possession of gun by felon or prohibited person","2023","10",18
2732484,2023-10-17,"6:00 PM","Georgia","Augusta","Paul's IGA","2 Greene St",33.4668,-81.9494,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",17
2731511,2023-10-16,"8:40 PM","Maryland","Severn","Orchard Food Markets","1159 Reece Rd",39.1206,-76.7084,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",16
2731681,2023-10-16,"9:30 PM","California","Los Angeles","Ernie's Mexican Restaurant","4410 Lankershim Blvd",34.1508,-118.366,3,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Gang involvement","2023","10",16
2731021,2023-10-15,"12:00 AM","South Carolina","Barnwell","","Quail Rd and Patterson Rd",33.2403,-81.3989,1,5,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2023","10",15
2730602,2023-10-15,"12:10 AM","Minnesota","Minneapolis","","400 block of N 3rd Ave",44.9829,-93.2752,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",15
2729845,2023-10-14,"1:37 AM","Colorado","Denver","","12445 E 39th Ave",39.7718,-104.844,3,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
House party / Block Party / Park Party","2023","10",14
2730782,2023-10-13,"11:00 PM","Mississippi","Cleveland","The Legendary Hurricane Club","1823 S Chrisman Ave",33.7208,-90.7189,2,2,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
Bar/club incident - in or around establishment
Possession of gun by felon or prohibited person","2023","10",13
2729811,2023-10-13,"4:30 PM","Missouri","Kansas City","","E 10th St and Indiana Ave",39.1009,-94.5421,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
LOCKDOWLERT ONLY:  No GV Incident Occurred Onsite","2023","10",13
2728246,2023-10-12,"8:00 AM","Minnesota","Princeton","","225 190th Ave NE",45.5709,-93.7705,0,5,0,1,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - Officer shot
Officer Involved Shooting - subject/suspect/perpetrator shot
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Drug involvement
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","2023","10",12
2727876,2023-10-10,"8:00 PM","Wisconsin","Madison","Harmony Apartments","116 Milky Way",43.0985,-89.2805,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",10
2725771,2023-10-08,"2:38 AM","Illinois","Chicago","Blum Restaurant & Bar","316 W Erie St",41.894,-87.6356,0,8,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2023","10",8
2725838,2023-10-08,"12:30 AM","Pennsylvania","Indiana","Chevy Chase Community Center","640 N 5th Ave",40.6328,-79.1452,1,8,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2023","10",8
2726444,2023-10-08,"9:00 PM","Louisiana","Gonzales","George Washington Carver Park","616 N Tobey Ave",30.2484,-90.9262,0,7,0,0,1,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)","2023","10",8
2725206,2023-10-07,"12:32 PM","Illinois","Chicago","","5012 N Winthrop Ave",41.9737,-87.6581,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",7
2725669,2023-10-07,"4:40 PM","California","Inglewood","","3333 W Manchester Blvd",33.9603,-118.33,2,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",7
2725422,2023-10-06,"10:45 PM","Nevada","Reno","Zephyr Pointe Apartments","10640 N McCarran Blvd",39.5375,-119.862,0,7,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2023","10",6
2725126,2023-10-06,"10:45 PM","South Carolina","Florence","","1100 block of Oakland Ave",34.2093,-79.7562,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",6
2725133,2023-10-06,"11:30 PM","District of Columbia","Washington","","100 block of Quincy Pl NE",38.9118,-77.0065,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",6
2723247,2023-10-04,"7:30 PM","Pennsylvania","Philadelphia","","7500 block of Whitaker Ave",40.0606,-75.0741,0,4,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - Officer shot
Officer Involved Shooting - subject/suspect/perpetrator killed
Police Targeted
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence","2023","10",4
2723237,2023-10-04,"7:47 PM","Minnesota","Saint Paul","","1200 block of Hazelwood St",44.9775,-93.0354,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",4
2723347,2023-10-04,"12:45 PM","California","Los Angeles","","S Central Ave and E 90th St",33.9547,-118.256,1,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2023","10",4
2722363,2023-10-03,"9:30 PM","Maryland","Baltimore","Morgan State University / Blount Towers","1800 Argonne Dr",39.3406,-76.5847,0,5,0,0,2,"Shot - Wounded/Injured
School Incident
School Shooting - university/college
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
House party / Block Party / Park Party","2023","10",3
